subjectID,r,r2,p
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub13,0.6927396852967951,0.47988827158510267,8.775596835829072e-05
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
