,subjectID,tractID,GM_R1,R1
213,44,CCR,0.4758079525268557,0.45986006286350195
214,44,CSL,0.5115270898409264,0.5989831294290744
215,44,CSR,0.5077460931515656,0.5919979293459278
216,44,FcMa,0.4760119456378719,0.4716710603151036
217,44,FcMi,0.45782727207764634,0.4364061997974051
218,44,IFOFL,0.4698411602549763,0.48834415413372717
219,44,IFOFR,0.4754789016493357,0.4939107141552149
220,44,ILFL,0.47468691902931265,0.47484570975238777
221,44,ILFR,0.4796738309400157,0.47614313867814095
222,44,MLFL,0.4679950129127931,0.48656987885189545
223,44,MLFR,0.4725005757355904,0.4830465358141564
224,44,ORL,0.5119026677857974,0.5003848142641717
225,44,ORR,0.5294975737166956,0.5146313391193423
226,44,SLFL,0.4777947741369889,0.5035932011875525
227,44,SLFR,0.47674893753787434,0.5006998984090797
228,44,UNCL,0.4621859034166769,0.47633230454360853
229,44,UNCR,0.46210997131637754,0.47773967459868644
230,44,VOFL,0.48339782303150086,0.47666903752734324
231,44,VOFR,0.489758462692457,0.4834159295414949
232,44,pAFL,0.47055214158189873,0.45906842545091747
233,44,pAFR,0.4723412046146873,0.4625331961455634
234,46,AFL,0.4599681645329722,0.422766242165818
235,46,AFR,0.4590790649733313,0.4278564052571239
236,46,ATRL,0.4468872011904256,0.5204145134288852
237,46,ATRR,0.44651883304201806,0.5205402590695294
238,46,CCL,0.45903024967272893,0.4084992986939014
239,46,CCR,0.4654773877205207,0.44199820642785537
240,46,CSL,0.4947110462402772,0.5587059452534515
241,46,CSR,0.5028080655757617,0.5689634319873903
242,46,FcMa,0.458506638120327,0.436444416434762
243,46,FcMi,0.43083552141571896,0.39074378703683926
244,46,IFOFL,0.4608722335590271,0.45578642905101474
245,46,IFOFR,0.45873532921934007,0.4721502535109421
246,46,ILFL,0.4683073933074826,0.4475489855127068
247,46,ILFR,0.47395316767499873,0.46066650133471904
248,46,MLFL,0.461795024373317,0.44856413335142253
249,46,MLFR,0.4639311649675494,0.4505627405093977
250,46,ORL,0.4961372330756081,0.47385348528418203
251,46,ORR,0.5068847610813557,0.4776682918284371
252,46,SLFL,0.473838800335306,0.4559121861533675
253,46,SLFR,0.4664440028453973,0.45657529380966794
254,46,UNCL,0.4441811102842593,0.4579999255606588
255,46,UNCR,0.4485318774156612,0.4585754290890945
256,46,VOFL,0.47013992340609645,0.4436206109859583
257,46,VOFR,0.4804437519778929,0.45836631666089067
258,46,pAFL,0.4666439965692007,0.4044767952185129
259,46,pAFR,0.46693020452762,0.41203298010118083
260,53,AFL,0.4524201525117477,0.437479416015159
261,53,AFR,0.45225748047244907,0.4350707036500655
262,53,ATRL,0.45944234975686127,0.4985580545882
263,53,ATRR,0.48284282838187054,0.49865020458985004
264,53,CCL,0.4532312698762745,0.4179378806933538
265,53,CCR,0.4525383213073314,0.42614881391500814
266,53,CSL,0.4827196652965765,0.5520458924316276
267,53,CSR,0.4809313664409072,0.5509861142133026
268,53,FcMa,0.4373863919793763,0.42342125372197714
269,53,FcMi,0.4503158215626717,0.38881338933179604
270,53,IFOFL,0.451774270283607,0.45381436045697826
271,53,IFOFR,0.4704044731269536,0.453088694901944
272,53,ILFL,0.44210568626219476,0.43280700698903407
273,53,ILFR,0.4484343689930188,0.4358698625640055
274,53,MLFL,0.4374093212497694,0.44323663107705646
275,53,MLFR,0.4418349570869268,0.4368547665186299
276,53,ORL,0.4757569647938953,0.45666080821658844
277,53,ORR,0.480282999037079,0.4479683561296887
278,53,SLFL,0.4564420289268927,0.4473504299412635
279,53,SLFR,0.4548827460736555,0.44247090929277694
280,53,UNCL,0.4449617430665292,0.4393011575369856
281,53,UNCR,0.45849705742880753,0.4386223104142227
282,53,VOFL,0.4474634203827113,0.4334410211668907
283,53,VOFR,0.45683474015251174,0.4433574138040214
284,53,pAFL,0.4499248659193208,0.41161591496267086
